 11 3346.796534 9.890E-26 2.275E+01.02380.250 3347.78200.41-.013820          0 0 1          0 0 0 12  9  3       13  9  4      364223445931712211    75.0   81.0
 11 3346.797110 2.770E-26 1.911E+01.02390.250 3347.78030.41-.013790          0 0 1          0 0 0 12  9  4       13  9  5      374223443331712211    81.0   75.0
 11 3346.943930 1.692E-26 1.183E+00.08430.333 2771.69000.57-.011940          0 1 1          0 1 0  7  2  5        8  4  4      5742233033287122 8    81.0   75.0
 11 3346.983727 1.585E-29 1.250E-01.08800.434 3864.76290.71-.000590          1 2 0          1 0 0  4  3  2        3  2  1      4442334432257122 7    81.0   75.0
 11 3347.210910 1.195E-24 7.822E-03.06590.352 1059.83530.45-.009159          0 2 0          0 0 0  6  6  1        7  5  2      587220305910712545    39.0   45.0
 11 3347.222348 4.576E-28 1.278E-01.03680.265 3144.56810.44-.006370          0 3 0          0 1 0 11  3  9       12  0 12      3742234433287122 8    81.0   75.0
 11 3347.227576 5.261E-29 5.268E+01.00710.195 4902.62500.34-.014580          0 1 1          0 1 0 16  2 15       17  2 16      3442334432297122 9    81.0   75.0
 11 3347.241580 1.739E-24 7.019E-01.03910.229 2042.30980.700.005400          0 2 0          0 0 0 12  4  9       13  1 12      586721305910162545    75.0   81.0
 11 3347.246510 4.100E-29 1.512E-04.03300.298 2254.28390.51-.011290          1 0 0          0 0 0 11  5  7       10  8  2      444233443231712211    81.0   75.0
 11 3347.305110 1.014E-24 3.870E-04.08860.430  399.45750.380.002054          0 2 0          0 0 0  4  4  1        5  1  4      5876233059101625 8    27.0   33.0
 11 3347.319547 7.580E-26 3.263E+01.03590.235 3266.51280.40-.016980          0 0 1          0 0 0 13  7  6       14  7  7      354223445931712211    27.0   29.0
 11 3347.340618 1.586E-28 5.294E+01.00760.195 4902.61180.34-.018580          0 1 1          0 1 0 16  1 15       17  1 16      4442334432297122 9    81.0   75.0
 11 3347.381509 1.600E-25 4.632E+01.02160.187 3439.30530.35-.012880          0 0 1          0 0 0 15  4 12       16  4 13      4655234459101622 9    93.0   99.0
 11 3347.428618 6.080E-26 5.229E+01.02120.208 3437.27510.35-.018080          0 0 1          0 0 0 15  3 12       16  3 13      4642234459297122 9    31.0   33.0
 11 3347.511083 1.571E-25 3.083E-03.07360.271 1059.64660.61-.012002          0 2 0          0 0 0  6  6  0        7  5  3      4655234459101622 8    13.0   15.0
 11 3347.549507 3.714E-29 1.127E+00.01590.183 4432.85690.33-.015680          1 0 0          0 0 0 18  4 15       18  5 14      3442334432297122 9    81.0   75.0
 11 3347.804280 5.605E-29 6.047E+00.07780.412 4125.14890.69-.004430          2 0 0          0 0 1  3  3  1        4  3  2      4442334432257122 7    81.0   75.0
 11 3347.805660 4.466E-25 1.860E-02.04850.258 1557.84710.66-.011768          0 2 0          0 0 0 11  2  9       12  1 12      5766233059101625 8    69.0   75.0
 11 3347.840180 6.029E-25 6.456E-03.05270.245 1216.19440.54-.000908          0 2 0          0 0 0  8  5  4        7  6  1      5766233059101625 7    51.0   45.0
 11 3347.905950 8.085E-29 2.564E+00.08410.434 4030.06980.71-.004630          1 0 1          0 0 1  2  2  0        3  3  1      4442234432257122 7    81.0   75.0
 11 3348.013752 5.665E-29 3.012E+00.06010.352 4332.91160.61-.011090          1 0 1          0 0 1  6  0  6        7  1  7      4442434432257122 7    81.0   75.0
 11 3348.030720 6.922E-24 4.720E-02.04340.283  920.20980.49-.003809          0 2 0          0 0 0  9  2  8        9  1  9      588821305910162545    19.0   19.0
